case,variant,cores,status,makespan_cycles,original_copy_bytes,scheduled_copy_bytes,added_copy_bytes,cache_hit_rate,cache_hit_bytes,wall_seconds,error
case_073,q1,2,ok,5980423,4041088,145162112,141121024,,,5.412,
case_073,q1,3,ok,4515227,4041088,144712704,140671616,,,2.683,
case_073,q1,4,ok,3903787,4041088,144263296,140222208,,,2.741,
case_073,q1,5,ok,3517515,4041088,143813888,139772800,,,2.386,
case_073,q2,1,ok,10081626,4041088,145611520,141570432,,,1.722,
case_073,q2,2,ok,5980423,4041088,145162112,141121024,,,1.091,
case_073,q2,3,ok,4515227,4041088,144712704,140671616,,,1.135,
case_073,q2,4,ok,3903787,4041088,144263296,140222208,,,1.17,
case_073,q2,5,ok,3517515,4041088,143813888,139772800,,,1.137,
case_073,q3,1,ok,10081626,4041088,145611520,141570432,0.0,0,1.747,
case_073,q3,2,ok,5980423,4041088,145162112,141121024,0.0,0,1.402,
case_073,q3,3,ok,4515227,4041088,144712704,140671616,0.0,0,1.271,
case_073,q3,4,ok,3903787,4041088,144263296,140222208,0.0,0,1.136,
case_073,q3,5,ok,3517515,4041088,143813888,139772800,0.0,0,1.105,
case_074,singlecore,1,ok,1682239,3776728,9847008,6070280,,,4.678,
case_074,q1,2,ok,822510,3776728,10854616,7077888,,,5.087,
case_074,q1,3,ok,553814,3776728,11391192,7614464,,,4.672,
case_074,q1,4,ok,423088,3776728,12206296,8429568,,,4.271,
case_074,q1,5,ok,347042,3776728,12812504,9035776,,,4.174,
case_074,q2,1,ok,1682239,3776728,9847008,6070280,,,0.918,
case_074,q2,2,ok,822510,3776728,10854616,7077888,,,0.934,
case_074,q2,3,ok,553814,3776728,11391192,7614464,,,0.601,
case_074,q2,4,ok,423088,3776728,12206296,8429568,,,0.619,
case_074,q2,5,ok,347042,3776728,12812504,9035776,,,0.914,
case_074,q3,1,ok,1678120,3776728,9847008,6070280,0.16680485013829857,1642496,0.892,
case_074,q3,2,ok,820789,3776728,10854616,7077888,0.26188621340017676,2842624,0.885,
case_074,q3,3,ok,550231,3776728,11391192,7614464,0.25530330963041,2908160,0.77,
case_074,q3,4,ok,416795,3776728,12206296,8429568,0.3389255080900507,4136960,0.706,
case_074,q3,5,ok,341696,3776728,12812504,9035776,0.35230113035024435,4513792,0.908,
case_075,singlecore,1,ok,1441809,1837190,1837190,0,,,9.818,
case_075,q1,2,ok,1441809,1837190,1837190,0,,,10.645,
case_075,q1,3,ok,1441809,1837190,1837190,0,,,11.353,
case_075,q1,4,ok,1441809,1837190,1837190,0,,,11.838,
case_075,q1,5,ok,1441809,1837190,1837190,0,,,10.955,
case_075,q2,1,ok,1441809,1837190,1837190,0,,,2.41,
case_075,q2,2,ok,1441809,1837190,1837190,0,,,2.253,
case_075,q2,3,ok,1441809,1837190,1837190,0,,,2.362,
case_075,q2,4,ok,1441809,1837190,1837190,0,,,2.239,
case_075,q2,5,ok,1441809,1837190,1837190,0,,,2.223,
case_075,q3,1,ok,1441809,1837190,1837190,0,0.0,0,2.104,
case_075,q3,2,ok,1441809,1837190,1837190,0,0.0,0,2.343,
case_075,q3,3,ok,1441809,1837190,1837190,0,0.0,0,2.405,
case_075,q3,4,ok,1441809,1837190,1837190,0,0.0,0,2.54,
case_075,q3,5,ok,1441809,1837190,1837190,0,0.0,0,2.342,
case_076,singlecore,1,ok,6185113,4270674,32551506,28280832,,,674.497,
case_076,q1,2,ok,3069464,4270674,35015250,30744576,,,751.1,
case_076,q1,3,ok,2061609,4270674,39387730,35117056,,,609.012,
case_076,q1,4,ok,1550155,4270674,39974482,35703808,,,582.243,
case_076,q1,5,ok,1238120,4270674,41465426,37194752,,,491.388,
case_076,q2,1,ok,6185113,4270674,32551506,28280832,,,29.801,
case_076,q2,2,ok,3069464,4270674,35015250,30744576,,,19.772,
case_076,q2,3,ok,2061609,4270674,39387730,35117056,,,16.593,
case_076,q2,4,ok,1550155,4270674,39974482,35703808,,,16.396,
case_076,q2,5,ok,1238120,4270674,41465426,37194752,,,16.324,
case_076,q3,1,ok,6183098,4270674,32551506,28280832,0.13357661937269952,4347904,27.463,
case_076,q3,2,ok,3067211,4270674,35015250,30744576,0.2583862194016319,9047040,19.732,
case_076,q3,3,ok,2057661,4270674,39387730,35117056,0.3286015131425006,12942336,18.804,
case_076,q3,4,ok,1543830,4270674,39974482,35703808,0.3255456501690747,13012992,17.171,
case_076,q3,5,ok,1232145,4270674,41465426,37194752,0.3573792354045244,14818304,17.457,
case_077,singlecore,1,ok,495320,2141360,2141360,0,,,5.313,
case_077,q1,2,ok,250735,2141360,2198704,57344,,,5.691,
case_077,q1,3,ok,178739,2141360,2256048,114688,,,4.087,
case_077,q1,4,ok,144734,2141360,2313392,172032,,,4.246,
case_077,q1,5,ok,121081,2141360,2313392,172032,,,4.328,
case_077,q2,1,ok,495320,2141360,2141360,0,,,1.255,
case_077,q2,2,ok,250735,2141360,2198704,57344,,,0.979,
case_077,q2,3,ok,178739,2141360,2256048,114688,,,0.728,
case_077,q2,4,ok,144734,2141360,2313392,172032,,,0.786,
case_077,q2,5,ok,121081,2141360,2313392,172032,,,0.706,
case_077,q3,1,ok,495320,2141360,2141360,0,0.0,0,0.864,
case_077,q3,2,ok,250735,2141360,2198704,57344,0.026082004763022353,57344,0.914,
case_077,q3,3,ok,178739,2141360,2256048,114688,0.025419025615838663,57344,0.716,
case_077,q3,4,ok,144734,2141360,2313392,172032,0.04957783107363878,114688,0.755,
case_077,q3,5,ok,121081,2141360,2313392,172032,0.0,0,0.695,
case_078,singlecore,1,ok,2296143,2345088,14989656,12644568,,,0.403,
case_078,q1,2,ok,1260358,2345088,14880432,12535344,,,0.284,
case_078,q1,3,ok,993959,2345088,15018888,12673800,,,0.248,
case_078,q1,4,ok,690924,2345088,15492000,13146912,,,0.211,
case_078,q1,5,ok,663941,2345088,15965112,13620024,,,0.241,
case_078,q2,1,ok,2296143,2345088,14989656,12644568,,,0.184,
case_078,q2,2,ok,1260358,2345088,14880432,12535344,,,0.147,
case_078,q2,3,ok,993959,2345088,15018888,12673800,,,0.142,
case_078,q2,4,ok,690924,2345088,15492000,13146912,,,0.235,
case_078,q2,5,ok,663941,2345088,15965112,13620024,,,0.209,
case_078,q3,1,ok,2296143,2345088,14989656,12644568,0.0,0,0.189,
case_078,q3,2,ok,1260358,2345088,14880432,12535344,0.0,0,0.252,
case_078,q3,3,ok,938948,2345088,15018888,12673800,0.22457137066484797,3350736,0.242,
case_078,q3,4,ok,690924,2345088,15492000,13146912,0.0,0,0.249,
case_078,q3,5,ok,578013,2345088,15965112,13620024,0.34361391402732044,5452056,0.262,
